run	time	UA	tot.inc	even.age	sup.mat	s.inc.burnt	s.inc.mat.burnt	s.inc.kill	s.inc.mat.kill	cc.area.unaff	cc.area.salvaged	harv.cc.EPN	harv.cc.BOJ	harv.cc.PET	harv.cc.SAB	harv.cc.ERS	harv.cc.other	reg.fail.ex	reg.fail.inc
1	65	8151	3016	1528	560	0	0	0	0	96	0	0	0	16	0	12	68	0	0
1	65	8152	5624	3780	1124	0	0	0	0	212	0	8	0	32	28	0	144	0	0
1	65	82	4592	4308	1204	124	44	0	0	184	48	68	0	36	40	0	88	0	8
1	65	8251	4600	4048	776	188	20	0	0	88	20	12	4	8	28	4	52	12	60
1	65	8351	8772	7276	1808	276	48	0	0	356	88	132	0	44	56	4	208	12	16
1	65	8451	6152	5628	1260	64	32	0	0	44	12	20	0	12	12	0	12	0	8
1	65	8462	2108	1940	488	180	56	0	0	56	12	24	0	8	4	0	32	0	36
1	65	8551	6340	6060	1508	1056	248	0	0	200	48	92	0	16	20	0	120	64	320
1	65	8562	404	376	128	0	0	0	0	12	0	12	0	0	0	0	0	0	0
1	65	8651	3332	3100	908	52	0	0	0	152	0	60	0	36	8	0	48	0	4
1	65	8652	2692	2564	672	312	8	0	0	124	16	72	0	20	12	0	36	0	232
1	65	8663	1840	1740	372	0	0	0	0	80	0	72	0	0	4	0	4	0	0
1	65	8664	1764	1688	404	0	0	0	0	40	0	32	0	0	4	0	4	0	0
1	65	8665	2340	2216	584	0	0	0	0	100	0	60	0	0	12	0	28	0	0
1	65	8666	3304	3180	768	80	20	0	0	148	32	124	0	12	12	0	32	0	4
1	65	8751	3780	3588	760	0	0	0	0	28	0	4	0	0	0	0	24	0	0
1	65	8762	3296	3124	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	65	8763	3064	2916	732	56	0	0	0	120	0	60	0	12	16	0	32	0	44
1	65	8764	3816	3664	1048	696	152	0	0	168	40	120	0	20	12	0	56	0	308
1	65	91	2412	2248	408	0	0	0	0	132	0	36	0	4	48	0	44	0	0
1	65	9351	15292	14416	2256	1056	184	0	0	632	160	444	0	20	252	0	76	44	240
1	65	9352	7428	7096	1364	112	40	0	0	144	36	124	0	4	52	0	0	0	44
1	65	9471	14744	13896	2484	152	36	0	0	852	44	516	0	20	292	0	68	4	28
1	65	9551	1568	1472	240	0	0	0	0	96	0	52	0	0	36	0	8	0	0
1	65	9751	10512	9448	1932	424	180	0	0	504	124	356	8	32	152	0	80	0	16
1	70	11	7644	5220	1636	156	48	0	0	232	48	24	0	72	40	20	124	8	4
1	70	111	3212	2252	384	4	0	0	0	160	0	0	0	24	28	12	96	0	0
1	70	11161	4968	3916	552	100	12	0	0	260	36	48	0	44	96	12	96	0	12
1	70	11262	3304	2588	352	116	12	0	0	152	16	16	4	28	48	0	72	12	20
1	70	11263	3152	2560	256	0	0	0	0	192	0	8	0	44	96	4	40	0	0
1	70	1171	3068	2028	676	0	0	0	0	112	0	16	0	28	20	0	48	0	0
1	70	121	4672	3128	1172	0	0	0	0	168	0	12	0	4	32	0	120	0	0
1	70	122	4868	3336	1316	0	0	0	0	176	0	4	0	24	40	8	100	0	0
1	70	1272	6204	4980	1248	8	4	0	0	312	0	20	4	16	148	12	112	0	0
1	70	141	2028	1148	512	0	0	0	0	60	0	4	4	8	4	12	28	0	0
1	70	151	4632	2232	1024	0	0	0	0	108	0	0	4	20	8	4	72	0	0
1	70	161	3376	1904	804	0	0	0	0	100	0	0	0	24	0	4	72	0	0
1	70	171	3544	2772	980	0	0	0	0	160	0	8	0	4	16	0	132	0	0
1	70	21	1560	1136	284	0	0	0	0	68	0	4	0	12	16	0	36	0	0
1	70	22	1752	1488	504	0	0	0	0	84	0	12	4	12	0	0	56	0	0
1	70	2371	11772	10444	2368	144	48	0	0	532	48	256	0	32	236	8	48	0	20
1	70	2471	14796	13932	2208	1516	280	0	0	552	140	336	0	36	284	0	36	36	292
1	70	2571	24056	22484	5432	396	124	0	0	1104	160	728	4	72	308	4	148	20	100
1	70	2651	1628	1540	280	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1	70	2661	3880	3712	840	0	0	0	0	204	0	124	0	4	20	0	56	0	0
1	70	2662	2120	2012	148	220	12	0	0	100	24	84	0	4	20	0	16	16	60
1	70	2663	1420	1388	124	0	0	0	0	64	0	24	0	4	4	0	32	0	0
1	70	2664	3740	3520	1052	0	0	0	0	192	0	116	0	0	12	0	64	0	0
1	70	2665	2960	2792	700	0	0	0	0	132	0	84	0	4	24	0	20	0	0
1	70	2666	1896	1832	360	0	0	0	0	8	0	4	0	0	0	0	4	0	0
1	70	2751	9700	9272	2384	12	8	0	0	576	8	320	0	40	200	0	24	0	0
1	70	3153	1144	1024	104	80	4	0	0	52	8	4	0	0	40	4	12	0	4
1	70	3171	2248	1536	224	0	0	0	0	108	0	24	0	8	32	4	40	0	0
1	70	3351	3008	2440	348	0	0	0	0	148	0	40	8	8	64	4	24	0	0
1	70	3451	136	80	40	0	0	0	0	4	0	0	0	0	4	0	0	0	0
1	70	3551	1116	788	308	0	0	0	0	52	0	8	0	8	12	0	24	0	0
1	70	41	2252	1296	564	0	0	0	0	68	0	0	0	12	16	0	40	0	0
1	70	4151	4448	2632	452	0	0	0	0	188	0	4	4	20	32	24	104	0	0
1	70	4251	8416	6576	1628	100	8	0	0	364	4	100	0	44	92	4	124	0	20
1	70	4351	9180	8272	1888	588	128	0	0	224	56	88	0	40	52	0	100	56	152
1	70	4352	5920	4468	992	320	12	0	0	172	12	12	4	32	20	0	116	0	20
1	70	51	7244	4372	1740	36	20	0	0	208	24	0	0	24	64	8	136	0	0
1	70	5151	368	204	52	0	0	0	0	12	0	0	0	0	4	8	0	0	0
1	70	6151	548	216	72	0	0	0	0	16	0	0	0	12	0	4	0	0	0
1	70	6271	4304	2576	364	0	0	0	0	176	0	0	8	24	24	24	96	0	0
1	70	6452	1300	456	156	0	0	0	0	32	0	0	0	4	0	8	20	0	0
1	70	6471	9564	5824	1640	28	12	0	0	164	12	12	8	16	40	4	96	0	4
1	70	71	5116	2716	964	36	16	0	0	160	0	0	0	24	12	24	100	0	0
1	70	7151	2324	1104	424	0	0	0	0	48	0	0	0	8	4	4	32	0	0
1	70	7152	4744	2924	788	40	12	0	0	60	8	0	0	4	4	0	60	0	0
1	70	7251	1164	404	144	8	4	0	0	24	0	0	0	4	0	0	20	0	0
1	70	7351	3604	1748	568	0	0	0	0	72	0	0	0	8	12	12	40	0	0
1	70	7352	3188	2256	320	8	8	0	0	92	8	4	0	4	0	12	80	0	0
1	70	7451	7512	5216	1720	640	320	0	0	224	56	28	8	48	40	0	156	0	60
1	70	81	1060	816	272	0	0	0	0	44	0	0	0	12	4	0	28	0	0
1	70	8151	3016	1516	528	48	28	0	0	92	4	0	8	12	16	8	48	0	0
1	70	8152	5624	3752	1064	0	0	0	0	212	0	8	4	24	28	4	144	0	0
1	70	82	4592	4320	1172	8	4	0	0	224	4	36	0	40	36	4	108	0	0
1	70	8251	4600	4032	832	0	0	0	0	156	0	16	0	20	28	0	92	0	0
1	70	8351	8772	7184	1700	300	76	0	0	328	80	100	4	56	56	0	192	4	44
1	70	8451	6152	5608	1392	352	80	0	0	148	36	44	0	24	48	0	68	88	92
1	70	8462	2108	1980	480	0	0	0	0	52	0	12	0	0	12	0	28	0	0
1	70	8551	6340	6076	1340	44	0	0	0	40	0	20	0	0	0	0	20	12	32
1	70	8562	404	400	144	0	0	0	0	20	0	16	0	0	0	0	4	0	0
1	70	8651	3332	3116	896	0	0	0	0	148	0	24	0	28	28	0	68	0	0
1	70	8652	2692	2540	652	36	24	0	0	100	24	36	0	12	24	0	52	0	4
1	70	8663	1840	1752	360	0	0	0	0	84	0	80	0	0	0	0	4	0	0
1	70	8664	1764	1680	388	0	0	0	0	32	0	16	0	0	8	0	8	0	0
1	70	8665	2340	2224	544	184	92	0	0	80	20	68	0	4	12	0	16	4	24
1	70	8666	3304	3140	812	812	236	0	0	140	36	108	0	8	8	0	52	0	64
1	70	8751	3780	3564	820	344	64	0	0	72	16	28	0	8	8	0	44	60	72
1	70	8762	3296	3172	712	56	0	0	0	60	0	32	0	4	8	0	16	0	40
1	70	8763	3064	2884	808	700	104	0	0	132	32	72	0	16	12	0	64	0	84
1	70	8764	3816	3616	888	628	48	0	0	104	28	88	0	12	8	0	24	0	276
1	70	91	2412	2236	364	0	0	0	0	132	0	40	0	12	56	4	20	0	0
1	70	9351	15292	14404	2156	948	160	0	0	580	144	392	0	44	200	0	88	12	92
1	70	9352	7428	7132	1444	64	16	0	0	240	36	208	0	0	44	0	24	4	12
1	70	9471	14744	13964	2056	20	4	0	0	896	8	580	0	24	248	0	52	0	0
1	70	9551	1568	1476	192	0	0	0	0	96	0	52	0	0	40	0	4	0	0
1	70	9751	10512	9492	2004	228	8	0	0	488	120	272	0	68	176	0	92	0	8
1	75	11	7644	5252	1616	140	40	0	0	240	36	8	0	80	24	16	148	0	0
1	75	111	3212	2188	336	12	0	0	0	148	8	0	4	8	40	16	88	0	4
1	75	11161	4968	3808	492	4	0	0	0	280	0	44	0	68	120	0	48	0	0
1	75	11262	3304	2548	292	64	8	0	0	88	12	8	0	16	32	8	36	4	20
1	75	11263	3152	2468	184	0	0	0	0	184	0	16	0	40	100	4	24	0	0
1	75	1171	3068	2000	644	84	12	0	0	92	20	12	0	20	16	16	48	0	4
1	75	121	4672	3072	1116	0	0	0	0	168	0	4	0	16	36	8	104	0	0
1	75	122	4868	3292	1264	0	0	0	0	176	0	20	0	24	40	4	88	0	0
1	75	1272	6204	4864	1180	44	28	0	0	288	24	36	0	52	132	4	88	0	0
1	75	141	2028	1136	524	0	0	0	0	60	0	0	0	12	0	4	44	0	0
1	75	151	4632	2208	1000	44	32	0	0	96	8	0	8	20	16	4	56	0	0
1	75	161	3376	1936	840	64	36	0	0	80	20	0	0	4	0	4	92	0	0
1	75	171	3544	2656	912	20	8	0	0	144	8	0	0	20	12	0	120	0	0
1	75	21	1560	1120	316	0	0	0	0	68	0	8	0	16	16	4	24	0	0
1	75	22	1752	1500	520	0	0	0	0	84	0	16	0	20	16	0	32	0	0
1	75	2371	11772	10424	2404	168	88	0	0	476	108	184	4	52	272	0	72	0	8
1	75	2471	14796	13904	1768	848	144	0	0	0	0	0	0	0	0	0	0	16	184
1	75	2571	24056	22316	5040	592	116	0	0	1180	144	688	4	252	232	0	148	12	168
1	75	2651	1628	1528	316	36	24	0	0	4	0	0	0	0	4	0	0	0	4
1	75	2661	3880	3656	896	824	260	0	0	168	40	108	0	0	8	0	92	12	132
1	75	2662	2120	2020	176	244	32	0	0	88	24	60	0	12	28	0	12	16	40
1	75	2663	1420	1344	104	20	0	0	0	60	0	12	0	16	8	0	24	4	4
1	75	2664	3740	3548	1000	452	192	0	0	156	40	116	0	20	16	0	44	0	16
1	75	2665	2960	2792	808	260	168	0	0	116	28	68	0	8	12	0	56	0	44
1	75	2666	1896	1788	368	0	0	0	0	16	0	8	0	0	0	0	8	0	0
1	75	2751	9700	9160	2284	68	8	0	0	572	8	344	0	56	108	0	72	12	24
1	75	3153	1144	968	76	0	0	0	0	60	0	16	0	0	36	0	8	0	0
1	75	3171	2248	1516	164	0	0	0	0	104	0	12	0	28	28	0	36	0	0
1	75	3351	3008	2416	320	56	12	0	0	124	24	20	4	24	52	0	48	0	4
1	75	3451	136	92	48	0	0	0	0	4	0	0	0	0	0	0	4	0	0
1	75	3551	1116	764	252	0	0	0	0	48	0	4	0	8	16	0	20	0	0
1	75	41	2252	1272	540	4	0	0	0	64	0	0	0	4	4	4	52	0	0
1	75	4151	4448	2644	404	0	0	0	0	188	0	0	0	24	8	32	124	0	0
1	75	4251	8416	6636	1504	260	64	0	0	260	68	100	0	44	32	4	148	8	52
1	75	4351	9180	8216	1804	232	88	0	0	120	28	60	0	28	8	0	52	0	20
1	75	4352	5920	4460	980	36	4	0	0	188	4	24	0	28	20	8	108	0	4
1	75	51	7244	4284	1700	32	12	0	0	228	0	4	0	36	48	12	128	0	0
1	75	5151	368	196	52	0	0	0	0	12	0	0	0	4	4	4	0	0	0
1	75	6151	548	220	68	0	0	0	0	16	0	0	0	4	4	0	8	0	0
1	75	6271	4304	2572	360	0	0	0	0	180	0	4	8	32	32	24	80	0	0
1	75	6452	1300	456	160	0	0	0	0	32	0	4	4	12	8	0	4	0	0
1	75	6471	9564	5964	1712	4	4	0	0	292	0	28	4	40	40	12	168	0	0
1	75	71	5116	2696	932	0	0	0	0	156	0	4	0	16	12	20	104	0	0
1	75	7151	2324	1088	408	0	0	0	0	52	0	0	0	4	4	4	40	0	0
1	75	7152	4744	2956	820	60	0	0	0	92	0	0	0	8	16	4	64	0	12
1	75	7251	1164	412	144	0	0	0	0	24	0	0	0	8	0	8	8	0	0
1	75	7351	3604	1756	556	4	4	0	0	72	0	0	0	20	4	0	48	0	0
1	75	7352	3188	2272	288	248	52	0	0	88	24	8	0	24	12	8	60	0	68
1	75	7451	7512	5296	1488	8	0	0	0	132	0	4	4	12	8	4	100	0	0
1	75	81	1060	800	236	4	0	0	0	36	0	0	0	4	16	0	16	0	0
1	75	8151	3016	1488	520	0	0	0	0	92	0	0	0	16	4	8	64	0	0
1	75	8152	5624	3700	1092	28	16	0	0	208	8	8	4	36	16	12	140	0	0
1	75	82	4592	4300	1280	100	12	0	0	224	8	40	0	48	16	4	124	0	20
1	75	8251	4600	3904	904	80	8	0	0	172	12	28	0	40	36	4	76	32	24
1	75	8351	8772	7072	1748	0	0	0	0	416	0	112	4	68	36	4	192	0	0
1	75	8451	6152	5580	1308	4	4	0	0	88	4	48	0	8	8	0	24	0	0
1	75	8462	2108	1944	456	0	0	0	0	36	0	12	0	4	8	0	12	0	0
1	75	8551	6340	6064	1412	152	4	0	0	92	24	48	0	24	4	0	40	0	84
1	75	8562	404	384	128	0	0	0	0	12	0	8	0	4	0	0	0	0	0
1	75	8651	3332	3088	844	424	168	0	0	116	28	32	0	12	40	0	60	0	36
1	75	8652	2692	2528	648	472	240	0	0	96	24	40	0	32	0	0	48	12	40
1	75	8663	1840	1732	372	0	0	0	0	88	0	72	0	16	0	0	0	0	0
1	75	8664	1764	1704	396	0	0	0	0	40	0	32	0	0	0	0	8	0	0
1	75	8665	2340	2260	488	0	0	0	0	44	0	32	0	4	4	0	4	0	0
1	75	8666	3304	3132	872	0	0	0	0	124	0	84	0	12	8	0	20	0	0
1	75	8751	3780	3632	792	160	60	0	0	36	8	20	0	12	4	0	8	0	28
1	75	8762	3296	3128	676	0	0	0	0	32	0	24	0	0	4	0	4	0	0
1	75	8763	3064	2928	648	84	64	0	0	32	8	12	0	4	0	0	24	0	0
1	75	8764	3816	3628	868	308	120	0	0	88	24	60	0	12	12	0	28	0	32
1	75	91	2412	2212	316	0	0	0	0	104	0	16	0	36	36	0	16	0	0
1	75	9351	15292	14432	1932	936	140	0	0	392	100	240	0	88	100	0	64	12	144
1	75	9352	7428	7060	1456	0	0	0	0	292	0	216	0	0	60	0	16	0	0
1	75	9471	14744	14004	1604	384	60	0	0	820	92	472	0	80	268	0	92	4	84
1	75	9551	1568	1496	228	0	0	0	0	100	0	52	0	4	44	0	0	0	0
1	75	9751	10512	9400	1924	100	4	0	0	568	32	288	0	84	152	0	76	4	8
1	80	11	7644	5348	1676	164	64	0	0	236	60	32	0	24	60	24	156	0	4
1	80	111	3212	2124	340	8	4	0	0	144	8	4	0	28	28	4	88	0	0
1	80	11161	4968	3760	456	52	4	0	0	252	28	20	0	92	56	12	100	0	12
1	80	11262	3304	2616	348	0	0	0	0	148	0	12	0	40	32	4	60	0	0
1	80	11263	3152	2392	152	20	0	0	0	152	0	12	0	40	40	12	48	0	4
1	80	1171	3068	2000	648	32	24	0	0	100	8	12	0	8	24	4	60	0	0
1	80	121	4672	3020	1076	0	0	0	0	160	0	0	0	20	28	16	96	0	0
1	80	122	4868	3288	1244	0	0	0	0	176	0	8	4	12	56	12	84	0	0
1	80	1272	6204	4832	1132	60	20	0	0	292	16	44	0	52	104	8	100	0	0
1	80	141	2028	1148	524	0	0	0	0	60	0	0	0	8	4	4	44	0	0
1	80	151	4632	2324	1088	12	12	0	0	112	0	0	0	8	12	4	88	0	0
1	80	161	3376	1880	796	4	0	0	0	92	0	4	0	8	0	4	76	0	0
1	80	171	3544	2648	896	0	0	0	0	148	0	0	0	16	16	4	112	0	0
1	80	21	1560	1152	304	0	0	0	0	72	0	20	4	8	8	0	32	0	0
1	80	22	1752	1488	496	4	4	0	0	84	0	24	0	8	4	0	48	0	0
1	80	2371	11772	10216	2280	0	0	0	0	572	0	164	0	76	248	0	84	0	0
1	80	2471	14796	13940	2264	44	8	0	0	644	12	328	0	56	200	0	72	0	4
1	80	2571	24056	22328	4936	60	20	0	0	1388	24	628	4	252	272	0	256	0	12
1	80	2651	1628	1552	336	340	52	0	0	16	4	0	0	8	8	0	4	0	16
1	80	2661	3880	3672	720	188	24	0	0	88	20	44	0	0	4	0	60	108	84
1	80	2662	2120	2016	224	8	0	0	0	72	0	44	0	8	4	0	16	12	0
1	80	2663	1420	1360	116	0	0	0	0	60	0	32	0	16	4	0	8	0	0
1	80	2664	3740	3528	804	164	16	0	0	140	24	72	0	16	36	0	40	8	44
1	80	2665	2960	2820	752	404	48	0	0	96	24	44	0	16	24	0	36	8	184
1	80	2666	1896	1836	468	68	28	0	0	56	16	48	0	4	8	0	12	0	8
1	80	2751	9700	9188	2384	0	0	0	0	588	0	312	0	84	120	0	72	0	0
1	80	3153	1144	968	60	0	0	0	0	52	0	12	0	4	24	4	8	0	0
1	80	3171	2248	1460	124	0	0	0	0	100	0	16	0	16	36	4	28	0	0
1	80	3351	3008	2404	296	192	44	0	0	104	24	44	0	20	16	0	48	12	20
1	80	3451	136	76	36	0	0	0	0	4	0	0	0	0	0	0	4	0	0
1	80	3551	1116	764	276	8	0	0	0	48	0	8	0	4	4	0	32	0	0
1	80	41	2252	1244	488	0	0	0	0	64	0	0	0	8	16	8	32	0	0
1	80	4151	4448	2588	444	0	0	0	0	188	0	0	8	40	28	28	84	0	0
1	80	4251	8416	6652	1480	0	0	0	0	300	0	68	4	40	48	8	132	0	0
1	80	4351	9180	8140	1856	128	44	0	0	160	40	72	0	20	20	0	88	4	8
1	80	4352	5920	4488	980	0	0	0	0	200	0	16	8	28	20	0	128	0	0
1	80	51	7244	4264	1692	24	12	0	0	216	12	8	0	28	40	8	144	0	0
1	80	5151	368	216	64	0	0	0	0	16	0	0	0	4	0	4	8	0	0
1	80	6151	548	220	72	0	0	0	0	16	0	0	0	8	0	4	4	0	0
1	80	6271	4304	2508	352	0	0	0	0	180	0	4	4	28	40	12	92	0	0
1	80	6452	1300	456	156	0	0	0	0	28	0	0	0	12	8	4	4	0	0
1	80	6471	9564	5840	1712	104	40	0	0	280	8	28	4	52	56	28	120	0	0
1	80	71	5116	2660	924	24	12	0	0	152	4	0	0	12	20	8	112	0	0
1	80	7151	2324	1088	456	0	0	0	0	52	0	0	0	0	8	0	44	0	0
1	80	7152	4744	2904	800	0	0	0	0	72	0	4	0	8	12	0	48	0	0
1	80	7251	1164	404	148	0	0	0	0	24	0	0	0	8	0	4	12	0	0
1	80	7351	3604	1744	572	0	0	0	0	72	0	0	4	12	12	12	32	0	0
1	80	7352	3188	2332	328	0	0	0	0	112	0	8	4	8	4	12	76	0	0
1	80	7451	7512	5180	1656	52	32	0	0	204	28	12	0	36	40	8	136	0	4
1	80	81	1060	776	248	4	0	0	0	40	0	0	0	4	4	4	28	0	0
1	80	8151	3016	1520	560	36	20	0	0	80	16	0	0	16	4	12	64	0	0
1	80	8152	5624	3724	1072	36	0	0	0	220	0	0	0	28	24	8	160	0	0
1	80	82	4592	4308	1492	0	0	0	0	224	0	92	0	48	20	0	64	0	0
1	80	8251	4600	3996	964	0	0	0	0	208	0	24	0	28	16	0	140	0	0
1	80	8351	8772	7004	1732	0	0	0	0	416	0	96	0	92	24	8	196	0	0
1	80	8451	6152	5572	1384	732	96	0	0	136	32	60	0	20	16	0	72	8	184
1	80	8462	2108	1912	452	548	92	0	0	32	8	12	0	4	4	0	20	4	68
1	80	8551	6340	5992	1440	580	104	0	0	132	36	56	0	12	16	0	84	56	364
1	80	8562	404	388	132	64	36	0	0	16	4	20	0	0	0	0	0	0	4
1	80	8651	3332	3168	912	48	28	0	0	88	20	48	0	12	12	0	36	0	4
1	80	8652	2692	2548	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	80	8663	1840	1740	356	12	8	0	0	84	4	60	0	16	0	0	8	0	0
1	80	8664	1764	1676	440	200	40	0	0	68	16	52	0	16	4	0	12	0	60
1	80	8665	2340	2224	548	0	0	0	0	104	0	68	0	16	12	0	8	0	0
1	80	8666	3304	3092	820	192	40	0	0	96	24	84	0	4	4	0	28	0	80
1	80	8751	3780	3584	1004	264	36	0	0	136	32	64	0	32	4	0	68	16	104
1	80	8762	3296	3120	692	104	20	0	0	36	12	16	0	4	4	0	24	0	28
1	80	8763	3064	2912	836	0	0	0	0	112	0	44	0	12	16	0	40	0	0
1	80	8764	3816	3628	868	436	184	0	0	76	20	52	0	12	12	0	20	4	68
1	80	91	2412	2248	332	0	0	0	0	120	0	24	0	24	36	0	36	0	0
1	80	9351	15292	14448	2312	304	32	0	0	616	76	376	0	116	128	0	72	16	84
1	80	9352	7428	7024	1428	712	148	0	0	248	60	216	0	12	60	0	20	72	200
1	80	9471	14744	13912	1156	528	36	0	0	712	180	484	0	160	212	0	36	0	88
1	80	9551	1568	1484	168	0	0	0	0	100	0	32	0	28	40	0	0	0	0
1	80	9751	10512	9396	2124	68	28	0	0	572	32	268	4	92	140	4	96	4	4
1	85	11	7644	5268	1676	88	40	0	0	252	32	16	0	36	56	4	172	0	4
1	85	111	3212	2096	276	20	0	0	0	136	20	0	0	36	32	0	88	0	0
1	85	11161	4968	3704	376	72	8	0	0	248	28	20	12	44	76	20	104	4	8
1	85	11262	3304	2516	324	0	0	0	0	140	0	8	0	32	28	0	72	0	0
1	85	11263	3152	2420	124	0	0	0	0	124	0	0	0	40	16	12	56	0	0
1	85	1171	3068	1988	604	20	4	0	0	100	8	8	0	16	20	4	60	0	0
1	85	121	4672	2992	1100	28	8	0	0	156	4	4	0	32	20	8	92	0	4
1	85	122	4868	3264	1264	0	0	0	0	172	0	4	0	16	52	0	100	0	0
1	85	1272	6204	4944	1148	68	8	0	0	276	40	36	0	28	88	24	140	0	8
1	85	141	2028	1112	476	12	0	0	0	56	0	0	0	8	0	0	48	0	0
1	85	151	4632	2260	1032	0	0	0	0	108	0	4	0	8	12	12	72	0	0
1	85	161	3376	1904	832	68	48	0	0	76	20	0	0	16	4	8	68	0	0
1	85	171	3544	2584	892	0	0	0	0	144	0	0	0	28	16	4	96	0	0
1	85	21	1560	1160	312	0	0	0	0	76	0	0	0	24	24	4	24	0	0
1	85	22	1752	1512	508	0	0	0	0	88	0	16	0	20	8	0	44	0	0
1	85	2371	11772	10084	2092	36	4	0	0	532	4	160	0	80	184	16	92	0	0
1	85	2471	14796	13880	2168	136	80	0	0	608	80	324	0	96	168	0	100	52	0
1	85	2571	24056	22356	4892	1040	248	0	0	1208	304	660	0	308	272	4	268	32	204
1	85	2651	1628	1564	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	85	2661	3880	3720	684	0	0	0	0	104	0	40	0	4	8	0	52	0	0
1	85	2662	2120	2040	196	0	0	0	0	72	0	28	0	16	8	0	20	0	0
1	85	2663	1420	1360	104	16	4	0	0	56	8	24	0	8	4	0	28	0	0
1	85	2664	3740	3536	776	12	0	0	0	160	0	92	0	32	28	0	8	0	0
1	85	2665	2960	2852	776	0	0	0	0	104	0	52	0	4	12	0	36	0	0
1	85	2666	1896	1836	440	0	0	0	0	72	0	32	0	4	4	0	32	0	0
1	85	2751	9700	9204	2756	1248	528	0	0	480	120	292	0	84	120	0	104	0	84
1	85	3153	1144	956	56	0	0	0	0	56	0	4	0	16	24	4	8	0	0
1	85	3171	2248	1480	148	0	0	0	0	104	0	8	8	36	20	12	20	0	0
1	85	3351	3008	2376	252	28	0	0	0	36	4	4	0	4	20	0	8	8	12
1	85	3451	136	80	40	0	0	0	0	4	0	0	0	0	0	0	4	0	0
1	85	3551	1116	740	248	0	0	0	0	44	0	0	0	4	20	0	20	0	0
1	85	41	2252	1208	484	0	0	0	0	60	0	0	0	8	4	8	40	0	0
1	85	4151	4448	2540	376	24	8	0	0	180	4	4	0	28	40	16	92	0	0
1	85	4251	8416	6580	1580	364	84	0	0	308	76	104	8	44	68	4	156	0	56
1	85	4351	9184	8272	1956	628	140	0	0	248	60	76	0	52	44	4	132	0	132
1	85	4352	5920	4476	1056	0	0	0	0	212	0	4	0	36	28	16	128	0	0
1	85	51	7244	4192	1676	0	0	0	0	220	0	0	0	36	36	20	128	0	0
1	85	5151	368	188	52	0	0	0	0	12	0	0	0	0	4	0	8	0	0
1	85	6151	548	244	76	0	0	0	0	16	0	0	0	0	4	12	0	0	0
1	85	6271	4304	2468	292	0	0	0	0	176	0	4	0	44	16	12	100	0	0
1	85	6452	1300	476	180	4	0	0	0	32	0	0	0	8	0	8	16	0	0
1	85	6471	9564	5864	1724	116	24	0	0	232	60	40	8	52	40	20	132	0	0
1	85	71	5116	2624	892	0	0	0	0	156	0	0	0	28	24	24	80	0	0
1	85	7151	2324	1032	368	0	0	0	0	44	0	0	0	4	0	0	40	0	0
1	85	7152	4744	2912	832	36	8	0	0	108	0	4	0	4	16	8	76	0	0
1	85	7251	1164	440	164	0	0	0	0	28	0	0	4	12	0	8	4	0	0
1	85	7351	3604	1756	568	0	0	0	0	76	0	0	0	20	4	16	36	0	0
1	85	7352	3188	2276	288	0	0	0	0	112	0	8	4	16	4	12	68	0	0
1	85	7451	7512	5192	1652	48	24	0	0	224	16	20	4	32	40	8	136	0	0
1	85	81	1060	792	236	404	128	0	0	28	8	0	0	0	0	0	36	0	16
1	85	8151	3016	1480	560	20	4	0	0	92	0	0	0	12	4	16	60	0	0
1	85	8152	5624	3732	1072	24	8	0	0	220	4	4	4	16	28	12	156	0	4
1	85	82	4592	4288	1424	76	16	0	0	204	20	72	0	48	20	0	84	0	0
1	85	8251	4600	3912	908	276	96	0	0	168	40	48	0	44	32	0	84	0	8
1	85	8351	8772	6896	1720	248	48	0	0	364	44	64	0	84	44	8	208	0	28
1	85	8451	6152	5580	1388	472	52	0	0	136	32	68	4	16	16	0	64	8	112
1	85	8462	2108	1968	364	484	28	0	0	0	0	0	0	0	0	0	0	52	204
1	85	8551	6340	6112	1504	156	72	0	0	164	40	92	0	20	20	0	72	0	52
1	85	8562	404	400	156	12	8	0	0	20	4	20	0	4	0	0	0	4	0
1	85	8651	3332	3120	856	0	0	0	0	100	0	24	0	16	4	0	56	0	0
1	85	8652	2692	2512	980	4	0	0	0	100	0	40	0	8	12	0	40	0	4
1	85	8663	1840	1732	336	400	44	0	0	52	16	36	0	24	4	0	4	0	188
1	85	8664	1764	1696	412	108	40	0	0	44	12	24	0	8	0	0	24	0	16
1	85	8665	2340	2240	560	0	0	0	0	116	0	44	0	32	12	0	28	0	0
1	85	8666	3304	3112	896	120	40	0	0	96	24	64	0	16	16	0	24	0	12
1	85	8751	3780	3604	992	132	16	0	0	144	16	64	0	16	24	0	56	0	48
1	85	8762	3296	3108	692	708	120	0	0	36	12	32	0	0	4	0	12	0	164
1	85	8763	3064	2936	824	164	144	0	0	92	24	44	0	16	4	0	52	0	4
1	85	8764	3816	3620	728	48	40	0	0	0	0	0	0	0	0	0	0	0	0
1	85	91	2412	2224	344	12	0	0	0	132	0	16	0	40	32	0	44	0	12
1	85	9351	15292	14508	2208	56	8	0	0	624	8	264	4	136	104	0	124	12	12
1	85	9352	7428	7100	2072	944	252	0	0	268	68	260	0	8	36	0	32	16	288
